primary_artist,primary_artist_id,featured_artist,featured_artist_id,track,track_id,unique_id
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Rockwell,3xs0LEzcPXtgNfMNcHzLIP,Somebody's Watching Me - Single Version,57H8Iv1PmdXeEimh1JqtC7,699OTQXzgjhIYAHMy9RyPD3xs0LEzcPXtgNfMNcHzLIP
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Kim Petras,3Xt3RrJMFv5SZkCfUE8C1J,There Will Be Blood|Wrong Turn,0lUqaPjg9XhTlBbwmc0TqI|2oe9YTjVBL8Mu6bEEx4ZCt,699OTQXzgjhIYAHMy9RyPD3Xt3RrJMFv5SZkCfUE8C1J
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,Demons,05idUcDJCdguaEUP3sPgLY,699OTQXzgjhIYAHMy9RyPD53XhwfbYqKCa1cC15pYq2q
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,Zombie,6hVB1XvqVRvEJJThP3GVd6,699OTQXzgjhIYAHMy9RyPD7t0rwkOPGlDPEhaOcVtOt9
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,"Season Of The Witch - From The Motion Picture ""Scary Stories To Tell In The Dark""",3NTiThQLX26XCQNbTlPm4k,699OTQXzgjhIYAHMy9RyPD00FQb4jTyendYWaN8pK0wa
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,Superstition,70m2uu0hMyvgUkdbsmH27Y,699OTQXzgjhIYAHMy9RyPD7guDJrEfX3qb6FEbdPA5qi
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,AURORA,1WgXqy2Dd70QQOU7Ay074N,Cure For Me,11mmLeiKe5OrqhntPtkOnX,699OTQXzgjhIYAHMy9RyPD1WgXqy2Dd70QQOU7Ay074N
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Die Antwoord,6urkHDoIVO1WO8vNIwcJmM,I Fink U Freeky|Ugly Boy,3UK1sCuxMfEdPBHDy09MUC|3n0sv1llB3cZ2Y8yglxeYS,699OTQXzgjhIYAHMy9RyPD6urkHDoIVO1WO8vNIwcJmM
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Marilyn Manson,2VYQTNDsvvKN9wmU5W7xpj,I Put A Spell On You,5ky34Jnj6mvfWTjchRPvno,699OTQXzgjhIYAHMy9RyPD2VYQTNDsvvKN9wmU5W7xpj
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Chef'Special,7IiSLreTg1of8dDwxwiPw3,Afraid Of The Dark,2MTjYAZt4eLbgDp75EWkRh,699OTQXzgjhIYAHMy9RyPD7IiSLreTg1of8dDwxwiPw3
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,Monster,5KnTBh1RQ2DpSYRe8pwqET,699OTQXzgjhIYAHMy9RyPD7n2wHs1TKAczGzO7Dd2rGr
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Florence + The Machine,1moxjboGR7GNWYIMWsRjgG,Seven Devils,5Cg4UxDzNlQq4uVRyzInS9,699OTQXzgjhIYAHMy9RyPD1moxjboGR7GNWYIMWsRjgG
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Lorde,163tK9Wjr9P9DmM0AVK7lm,Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack,2aAbb66paiFiKt9j41x8sh,699OTQXzgjhIYAHMy9RyPD163tK9Wjr9P9DmM0AVK7lm
Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,Melbourne Symphony Orchestra,5CHXXNuReinAFGk3pjWgOH,Landslide (with The Melbourne Symphony Orchestra) - Live 2006; 2019 Remaster,0OmofBGMfRFHJNlIXiS3KZ,7crPfGd2k81ekOoSqQKWWz5CHXXNuReinAFGk3pjWgOH
Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,I Will Run to You (with Tom Petty and The Heartbreakers) - 2019 Remaster|Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,03KWHXBLpBfjsl1jeTBQ9v|0Adyxuv3X9l2CtMt0OeY5M|66LhCsc06aTa2Ig7iYPDSP,7crPfGd2k81ekOoSqQKWWz4tX2TplrkIP4v05BNC903e
Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,Natalie Maines,2wYbBxRMYtoM7L8zNSXv0J,Too Far From Texas (with Natalie Maines) - 2019 Remaster,7CVEXwUbBZ6k1qMumqWdpp,7crPfGd2k81ekOoSqQKWWz2wYbBxRMYtoM7L8zNSXv0J
Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,Chris Isaak,7290H8m1Dwt8G7jm1y9CQx,Santa Claus Is Coming To Town - Remaster,0ylj8cErJO5jPKSgaYHJEB,7crPfGd2k81ekOoSqQKWWz7290H8m1Dwt8G7jm1y9CQx
Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,Dave Stewart,7gcCQIlkkfbul5Mt0jBQkg,Cheaper Than Free (feat. Dave Stewart)|Cheaper Than Free (feat. Dave Stewart) - 2019 Remaster,203FdYUmxl0wqI3LYg46At|3LXZO7PaquJWBcAgm7BnSX,7crPfGd2k81ekOoSqQKWWz7gcCQIlkkfbul5Mt0jBQkg
Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,LeAnn Rimes,2d3VHzlOEwXvmBdS4pzOPL,Borrowed - Remaster,1x1Q278i3jqqnY844V8UBX,7crPfGd2k81ekOoSqQKWWz2d3VHzlOEwXvmBdS4pzOPL
Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,Don Henley,5dbuFbrHa1SJlQhQX9OUJ2,Leather and Lace - 2016 Remaster,49nuGcnaUcB9jXgcOGYEiH|7kXM2obnaUVl014k00cdhF,7crPfGd2k81ekOoSqQKWWz5dbuFbrHa1SJlQhQX9OUJ2
Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,I Will Run to You - 2016 Remaster,0QyRzKoOzbeOOk1JbufxZ2|0V8JQGXe4wY2emqgbm4VZe,7crPfGd2k81ekOoSqQKWWz2UZMlIwnkgAEDBsw1Rejkn
Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,David Crosby,59zdhVoWxSoHMc74n098Re,Street Angel,4oStYibTp4bJUM2RzsG1Ic,7crPfGd2k81ekOoSqQKWWz59zdhVoWxSoHMc74n098Re
Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,Bruce Hornsby,2iM28IgKg89v1o7BTQAVPo,Two Kinds of Love,7a1Ky0HDZqSEragWtcb5At,7crPfGd2k81ekOoSqQKWWz2iM28IgKg89v1o7BTQAVPo
Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),5l0nX3AhmmF717aKSs8qSH,7crPfGd2k81ekOoSqQKWWz5YGY8feqx7naU7z4HrwZM6
